"","atlas","id","name","abbr","neocortex","temporal_cortex","motor_cortex","frontal_cortex","claustrum","globus_pallidus","cingulate_cortex","auditory_cortex","insula","medial_prefrontal_cortex","striatum","orbitofrontal_cortex","agranular_insular_cortex","substantia_nigra","parietal_cortex","visual_cortex","piriform_cortex","prefrontal_cortex","rhinal_cortex","hippocampus","hypothalamus","somatosensory_cortex","retrosplenial_cortex","white_matter"
"1007","paxinos",827,"supraoculomotor cap","Su3C","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1008","paxinos",826,"supraoculomotor periaqueductal gray","Su3","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1009","paxinos",1074,"supraoptic decussation","sox","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1010","paxinos",761,"supraoptic nucleus","SO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1011","paxinos",762,"supraoptic nucleus, retrochiasmatic part","SOR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1012","paxinos",828,"supratrigeminal nucleus","Su5","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1013","paxinos",849,"tectal gray",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1014","paxinos",1081,"tectospinal tract","ts","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"1015","paxinos",855,"tegmentum",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1016","paxinos",854,"telencepahlon",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1017","paxinos",853,"temporal associatin cortex","TeA","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1018","paxinos",851,"tenia tecta",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1019","paxinos",852,"terete hypothalamic nucleus","Te","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1020","paxinos",856,"thalamus",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1021","paxinos",1080,"transverse fibers of the pons","tfp","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"1022","paxinos",1083,"trapezoid body","tz","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"1023","paxinos",850,"triangular septal nucleus","TS","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1024","paxinos",28,"trigeminal ganglion (Gasseri)",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1025","paxinos",33,"trigeminal-solitary transition zone","5Sol","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1026","paxinos",36,"trigeminal transition zone","5Tr","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1027","paxinos",1082,"trigeminothalamic tract","tth","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"1028","paxinos",25,"trochlear nerve","4n","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1029","paxinos",22,"trochlear nucleus","4N","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1030","paxinos",23,"trochlear nucleus shell region",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1031","paxinos",863,"tuberal region of lateral hypothalamus","TuLH","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1032","paxinos",1085,"uncinate fasciculus decussation","unx","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1033","paxinos",1084,"uncinate fasciculus of the cerebellum","un","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"1034","paxinos",866,"Unlabeled areas",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1035","paxinos",3,"vagus nerve","10n","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1036","paxinos",908,"vascular organ of the lamina terminalis","VOLT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1037","paxinos",1087,"vBrain",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1038","paxinos",1086,"vein","v","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1039","paxinos",876,"ventral anterior thalamic nucleus","VA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1040","paxinos",878,"ventral cochlear nucleus",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1041","paxinos",879,"ventral cochlear nucleus, anterior part","VCA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1042","paxinos",881,"ventral cochlear nucleus, capsular part","VCCap","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1043","paxinos",880,"ventral cochlear nucleus, granule cell layer","VCAGr","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1044","paxinos",882,"ventral cochlear nucleus, posterior part","VCP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1045","paxinos",883,"ventral cochlear nucleus, posterior part, octopus cell area","VCPO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1046","paxinos",886,"ventral endopiriform nucleus","VEn","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1047","paxinos",887,"ventral geniculate nucleus","VG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1048","paxinos",1092,"ventral hippocampal commissure","vhc","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes"
"1049","paxinos",891,"ventral intermediate entorhinal cortex","VIEnt","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no"
"1050","paxinos",898,"ventral linear nucleus of the thalamus","VLi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1051","paxinos",895,"ventral nucleus of the lat lemniscus","VLL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1052","paxinos",907,"ventral orbital cortex","VO","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no"
"1053","paxinos",909,"ventral pallidum","VP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1054","paxinos",884,"ventral part of claustrum","VCl","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1055","paxinos",912,"ventral posterior nucleus of the thalamus, parvicellular part","VPPC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1056","paxinos",910,"ventral posterolateral thalamic nucleus","VPL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1057","paxinos",911,"ventral posteromedial thalamic nucleus","VPM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1058","paxinos",914,"ventral reuniens thalamic nucleus","VRe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1059","paxinos",1095,"ventral spinocerebellar tract","vsc","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"1060","paxinos",825,"ventral striatum",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1061","paxinos",915,"ventral subiculum","VS","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1062","paxinos",916,"ventral tegmental area","VTA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1063","paxinos",917,"ventral tegmental area, rostral part","VTAR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1064","paxinos",1096,"ventral tegmental decussation","vtgx","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1065","paxinos",923,"ventral tegmental nucleus","VTg","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1066","paxinos",919,"ventral tenia tecta","VTT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1067","paxinos",918,"ventral tuberomammillary nucleus","VTM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1068","paxinos",1089,"ventricles",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1069","paxinos",894,"ventrolateral hypothalamic nucleus","VLH","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1070","paxinos",1093,"ventrolateral hypothalamic tract","vlh","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"1071","paxinos",896,"ventrolateral periaqueductal gray","VLPAG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1072","paxinos",897,"ventrolateral preoptic nucleus","VLPO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1073","paxinos",892,"ventrolateral thalamic nucleus","VL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1074","paxinos",900,"ventromedial hypothalamic nucleus","VMH","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1075","paxinos",901,"ventromedial hypothalamic nucleus, anterior part",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1076","paxinos",902,"ventromedial hypothalamic nucleus, central part","VMHC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1077","paxinos",903,"ventromedial hypothalamic nucleus, dorsomedial part","VMHDM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1078","paxinos",905,"ventromedial hypothalamic nucleus, ventrolateral part","VMHVL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1079","paxinos",904,"ventromedial nucleus of the hypothalamus shell","VMHSh","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1080","paxinos",906,"ventromedial preoptic nucleus","VMPO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1081","paxinos",899,"ventromedial thalamic nucleus","VM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1082","paxinos",1090,"vertebral artery","vert","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1083","paxinos",61,"vestibular root of the vestibulocochlear nerve","8vn","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1084","paxinos",925,"vestibulocerebellar nucleus","VeCb","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1085","paxinos",58,"vestibulocochlear ganglion",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1086","paxinos",60,"vestibulocochlear nerve","8n","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1087","paxinos",1088,"vestibulomesencephalic tract","veme","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"1088","paxinos",1091,"vestibulospinal tract","vesp","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"1089","paxinos",872,"visual cortex",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1090","paxinos",1094,"vomeronasal nerve",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1091","paxinos",166,"whole brain",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1092","paxinos",927,"xiphoid thalamic nucleus","Xi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1093","paxinos",930,"zona incerta","ZI","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1094","paxinos",931,"zona incerta, caudal part","ZIC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1095","paxinos",932,"zona incerta, dorsal part","ZID","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1096","paxinos",933,"zona incerta, rostral part","ZIR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1097","paxinos",934,"zona incerta, ventral part","ZIV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1098","paxinos",935,"zona layer of the superior colliculus",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
